"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMSP","ASPP","ASSP","AVSP","CAUL","CHLS","COSP","CYPS","DICO","DICT","ECHL","ECHP","FASP","FAVS","GALI","GALS","GASP","GOAL","GONS","HALI","HYSP","ISSP","LEPT","LESP","LOBO","LOSY","MICR","MOEN","MONE","NEOM","PADI","PAVS","PESP","PLLE","POCS","POMA","PONM","PSSP","STYS","TURS","AMNE","ANTI","ASTS","BGMA","BI","BR","BRMA","BRY","CCAH","CCAR","CMOR","COL","DISP","EMA","ENC","EUSP","FINE","FOL","FREE","FUSP","GC","GRMA","HARD","HCOE","HYCO","LOBS","LPHY","MASS","MESP","MISP","MOBR","MOFO","MONS","OCTO","OUSP","PACS","PAEN","PAFO","PAMA","PHSP","PLER","PLSP","POBR","POEN","POFO","RDMA","RUB","SAND","SG","SP","SYSP","TUN","TURFH","TURFR","UI","UPMA","USC","ZO","HAL","NS","TAB","N","new.N"
8506,"TAU-00002",2015,"3/23/2015","HA1501","2015",NA,"TAU_OPEN",0,"-1",1,"CNET","SAMOA","Tau",-1,0,-14.25151,-169.4464,"Forereef","Mid",0,1.07142857142857,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.07142857142857,0,0,0,0.357142857142857,0,0.357142857142857,0.357142857142857,0,0,0.357142857142857,0,0,0,0,13.2142857142857,0,0,0,0,0,0,0.357142857142857,3.57142857142857,0,0,0,0,0,0,0,0,0,0.714285714285714,0,0,15.3571428571429,0,0,0,6.78571428571429,6.07142857142857,15,0,0,0.714285714285714,0,0,0,0,0.714285714285714,0,0,0,0.357142857142857,1.78571428571429,0,0,0,0.357142857142857,0,0.714285714285714,0,0,0.714285714285714,0,0,0,0,0.714285714285714,0,1.42857142857143,0,0,0,1.42857142857143,0,1.78571428571429,0,0,19.6428571428571,0,0,0,0,0,0,0,0,300,280
8508,"TAU-00477",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.24345414,-169.41865451,"Forereef","Mid",0,2.06185567010309,0,0.687285223367698,0,0,0.687285223367698,0,0,0,0,0,0,0,0,0,1.03092783505155,0,0,0,0.343642611683849,0,3.09278350515464,0,0,0,0,0,0,0,0,8.24742268041237,0,0,0,0,0,0,2.74914089347079,1.03092783505155,0,0,0,0,0,0,0,0,0,0.687285223367698,0,0,25.7731958762887,2.06185567010309,0,0,0,3.78006872852234,8.59106529209622,0,0,1.03092783505155,0,0,0,0,0.343642611683849,0,0,0,1.71821305841924,4.81099656357388,0,0,0,0,0.687285223367698,0,0,0,0,0,0,0,0,1.03092783505155,0,0.343642611683849,0,0,0,1.3745704467354,0,0,0,0.343642611683849,23.0240549828179,4.46735395189003,0,0,0,0,0,0,0,300,291
8509,"TAU-00497",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.258,-169.43568,"Forereef","Mid",0,2.87769784172662,0,0,0,0,3.23741007194245,0,0,0,0,0,0,0,0,0,1.79856115107914,0,0,0,0.359712230215827,0,0.719424460431655,0,0,0.359712230215827,0,0,0,0,0,10.0719424460432,0,0,0,0,0,0,0.719424460431655,0,0,0,0,0,0,0,0,0.719424460431655,0,0.719424460431655,0,0,9.71223021582734,0,0,0,0,6.83453237410072,10.7913669064748,0,0,0.359712230215827,0,0,0,0.359712230215827,0,0,0,0,0.359712230215827,1.43884892086331,0,0,0,0,0.719424460431655,0,0,0,0,0,0,0,0,1.07913669064748,0,0,0,0,0,0,0,0,0,0,45.3237410071942,1.43884892086331,0,0,0,0,0,0,0,290,278
8510,"TAU-00501",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.2497295,-169.45670625,"Forereef","Mid",0.350877192982456,1.05263157894737,0,0.350877192982456,0,0,0.350877192982456,0,0,0,0,0,0,0,0,0,1.05263157894737,1.40350877192982,0,0,0,0,0,0,0,0.350877192982456,0.350877192982456,0,0,0,0,1.05263157894737,0,0,0,0,0,0,1.40350877192982,0.350877192982456,0,0,0,0.350877192982456,0,0,0,0.350877192982456,0,0.350877192982456,0,0,13.6842105263158,0,0,0,0,20.7017543859649,8.7719298245614,0,0,0,0,0,0,0,0,0,0,0,0,2.45614035087719,0,0,0,0,0.701754385964912,0,0,0,0.350877192982456,0,0,0,0,0.350877192982456,0,0,1.05263157894737,0,0,0,0,0,0.350877192982456,0,30.8771929824561,0,0,0.350877192982456,0,11.2280701754386,0,0,0,300,285
8511,"TAU-00489",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.25524631,-169.47033456,"Forereef","Mid",0.655737704918033,0.655737704918033,0,0,0,0,0.655737704918033,0,0,0,0,0,0,0,0,0,0.327868852459016,2.95081967213115,0,0,0,0,0,0.327868852459016,0,0,1.63934426229508,0,0,0,0,3.27868852459016,0,0,0,0,0,0,0.655737704918033,0,0,0,0,0.327868852459016,0,0,0,0,0,0.327868852459016,0,0,30.1639344262295,0,0,0,0.327868852459016,6.88524590163934,3.60655737704918,0,0,0,0,0,0,0,0.983606557377049,0,0,0,2.95081967213115,2.29508196721311,0,0,0,0.327868852459016,0.655737704918033,5.24590163934426,0,0,0.327868852459016,0,0,0,0,0.983606557377049,0,0,0,0,0,0,0,0,0,0,33.4426229508197,0,0,0,0,0,0,0,0,310,305
8512,"TAU-00465",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.25806263,-169.47231143,"Forereef","Mid",0.34965034965035,1.74825174825175,0,0,0,0,2.44755244755245,0,0,0,0,0,0,0,0,0,0.34965034965035,0.34965034965035,0,0,0,0,0,0,0,0.699300699300699,0,0,0,0,0,5.59440559440559,0,0,0,0,0,0,1.3986013986014,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6783216783217,0,0,0,0,10.4895104895105,8.74125874125874,0,0,0,0,0,0,0,0,0,0,0,0.34965034965035,2.44755244755245,0,0,0,0,0.699300699300699,0.699300699300699,0,0,0,0,0,0,0,1.04895104895105,0,0.699300699300699,0,0,0,0,0,0,0,0,40.2097902097902,0,0,0,0,0,0,0,0,300,286
8513,"TAU-00496",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.25851491,-169.42078276,"Forereef","Deep",0,3.886925795053,0,0,0,0,0,0,0,0,0.353356890459364,0,0,0,0,0,0.706713780918728,0,0,0,0,0,11.660777385159,2.82685512367491,0,0,0,0,0,0,0,0.353356890459364,0,0,0.353356890459364,0,0,0,7.06713780918728,0.353356890459364,0,0,0,0,0,0,0,6.00706713780919,0,0.706713780918728,0,0,33.2155477031802,0,0,0.353356890459364,0,18.0212014134276,2.82685512367491,0,0,0,0,0.353356890459364,0,0,0,0,0,0,0,4.9469964664311,0,0,0,0.353356890459364,0.353356890459364,0,0,0,0,0,1.06007067137809,0,0,0,0,0.353356890459364,0.353356890459364,0,0,0,0,0,0,0,2.82685512367491,0,0,0.353356890459364,0,0.353356890459364,0,0,0,300,283
8514,"TAU-00453",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.2562067,-169.42021597,"Forereef","Mid",0,1.74825174825175,0,0,0,0,0.699300699300699,0,0,0,0,0,0,0,0,1.04895104895105,2.44755244755245,1.04895104895105,0,0,1.74825174825175,0,3.4965034965035,0,1.04895104895105,0,0,0,0,0,0,0.699300699300699,0,0,0,0,0,0,1.74825174825175,0.34965034965035,0,0,0,0.34965034965035,0,0,0,8.04195804195804,0,0,0,0,41.2587412587413,0,0,0.34965034965035,0,11.5384615384615,2.44755244755245,0,0,0.34965034965035,0,0,0,0,0.699300699300699,0,0,2.7972027972028,2.44755244755245,1.74825174825175,0,0,0,0.34965034965035,0,0,0,0,0,0,0,0,0,4.1958041958042,0,0.699300699300699,0.34965034965035,0,0,0,0,0,0.34965034965035,0,5.94405594405594,0,0,0,0,0,0,0,0,300,286
8515,"TAU-00517",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.2537016,-169.44364272,"Forereef","Mid",0,2.87769784172662,0,2.51798561151079,0,0,0,0,0,0,0,0,0,0,0,0,0.359712230215827,0,0,0,0,0,0,0.359712230215827,0,0,0,0,0,0,0,13.3093525179856,0,0,0,0,0,0,0.719424460431655,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31654676258993,0,0,0,0,8.27338129496403,8.99280575539568,0,0,0,0,0,0,0,0.359712230215827,0,0,0,0,0,0,0,0,0,0,0.359712230215827,0,0,0,0,0,0,0,0,0,1.07913669064748,0,0,0,0,0,0,0,0.359712230215827,55.7553956834532,0.359712230215827,0,0,0,0,0,0,0,300,278
8516,"TAU-00523",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.24969095,-169.45022847,"Forereef","Mid",0,5.22648083623693,0,0,0,0,14.6341463414634,0,0,0,0,0,0,0,0,0,0.696864111498258,0,0,0,0.348432055749129,0,0.348432055749129,0,0,0.696864111498258,0.348432055749129,0,0,0,0,5.92334494773519,0,0,0,0,0,0,1.74216027874564,0.348432055749129,0,0,0,0,0,0,0,0,0,1.74216027874564,0,0,8.71080139372822,0,0,0,0,4.52961672473868,24.7386759581882,0,0,0,0,0,0,0,0,0,0,0,0,3.13588850174216,0,0,0,0,1.39372822299652,0.696864111498258,0,0,0.348432055749129,0,0,0,0,0.348432055749129,0,0.348432055749129,0,0,0,0,0,1.39372822299652,0,1.04529616724739,21.2543554006969,0,0,0,0,0,0,0,0,300,287
8517,"TAU-00462",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.26301206,-169.47517561,"Forereef","Mid",0,2.69230769230769,0,1.15384615384615,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0.769230769230769,0.384615384615385,0,0,0,0,0,0,0,6.92307692307692,0,0,0,0,0,0,1.15384615384615,0,0,0,0,0,0,0,0,0.384615384615385,0,2.30769230769231,0,0,29.2307692307692,0,0,0,0,10.3846153846154,9.23076923076923,0,0,0,0,0,0,0,0.384615384615385,0,0,0,1.15384615384615,4.61538461538462,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,1.15384615384615,0,0.384615384615385,0,0,24.6153846153846,0,0,0,0,0,0,0,0,300,260
8518,"TAU-00494",2015,"3/23/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.25023477,-169.46207235,"Forereef","Deep",0,0.75187969924812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00751879699248,0,0,0,0,0,0,0,0.75187969924812,0,0,0,0,0,0,0,1.50375939849624,0,0,0,0,0,0,0,6.76691729323308,0,0,0,0,30.0751879699248,0,0,0,0,14.6616541353383,4.13533834586466,0,0,3.7593984962406,0.37593984962406,0.37593984962406,0,0,0,0,0,0,0,1.12781954887218,0,0,0,0.37593984962406,0,0.37593984962406,0,0,0,0,0,0,0,0,0,1.12781954887218,0,0.75187969924812,0,0,0,0.37593984962406,0,0,28.9473684210526,0.75187969924812,0,0,0,0,0,0,0,300,266
8519,"TAU-00012",2015,"3/23/2015","HA1501","2015",NA,"TAU_SANCTUARY",0,"-1",1,"CNET","SAMOA","Tau",-1,-1,-14.25758,-169.50096,"Forereef","Mid",0,0.778210116731518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778210116731518,0,0,0.389105058365759,0,0,0,0,0,3.89105058365759,0,0,0,0,0,0,1.94552529182879,0.389105058365759,0,0,0,0,0,0,0,0.389105058365759,0,0.389105058365759,0,0,17.5097276264591,0,0,0.389105058365759,0,10.8949416342412,6.22568093385214,0,0,0,0.778210116731518,0.389105058365759,0,0.389105058365759,1.16731517509728,0,0,0.389105058365759,0,3.11284046692607,0,0,0,0,0,0,0,0,0.389105058365759,0,0,0,0,0,0,0.389105058365759,0,0.389105058365759,0,0.778210116731518,0,0.778210116731518,0,19.0661478599222,27.2373540856031,0.778210116731518,0,0,0,0,0,0,0,300,257
8520,"TAU-00723",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_SANCTUARY",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.27369295,-169.49488549,"Forereef","Deep",0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0.689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,15.8620689655172,0.689655172413793,0,0,0,10.6896551724138,1.72413793103448,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,2.41379310344828,0,0,0,0,50.3448275862069,15.5172413793103,0,0,0,0,0,0,0,300,290
8521,"TAU-00736",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_SANCTUARY",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.26697452,-169.49721674,"Forereef","Mid",0,2.82685512367491,0,0,0,0,2.82685512367491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06007067137809,0,0,0,0.353356890459364,0,0,0,0,7.77385159010601,0,0,0,0,0,0,0,1.41342756183746,0,0,0,0,0,0,0,0.353356890459364,0,0,0,0,9.18727915194346,0,0,0,0,8.12720848056537,8.48056537102473,0,0,0,0,0,0.353356890459364,0,0,0,0,0.353356890459364,0,1.76678445229682,0,0,0,0,0,0.353356890459364,0,0,0,0,0,0,0,0,0,0.353356890459364,0,0,0,2.12014134275618,0,0,0.353356890459364,13.0742049469965,37.8091872791519,0.706713780918728,0,0.353356890459364,0,0,0,0,0,300,283
8522,"TAU-00765",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_SANCTUARY",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.2647596,-169.49849004,"Forereef","Shallow",0,5.80204778156997,0,2.04778156996587,0,0,1.36518771331058,0,0,0,0,0,0,0,0,0,0.68259385665529,1.02389078498294,0,0,0.341296928327645,0,1.70648464163823,0,0,0,0.341296928327645,0,0,0,0,17.7474402730375,0,0,0,0,0,0,2.04778156996587,0,0,0,0,0,0,0,0,1.02389078498294,0,0.341296928327645,0,0,23.5494880546075,0,0,0,0,6.48464163822526,9.89761092150171,0,0,0,0,0.341296928327645,0,0,0.68259385665529,0,0,0,0.341296928327645,2.04778156996587,0,0,0,0,0.68259385665529,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0.341296928327645,0,3.41296928327645,17.4061433447099,0,0,0,0,0,0,0,0,300,293
8524,"TAU-00452",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.25818215,-169.47117342,"Forereef","Deep",0,0.694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04166666666667,0.694444444444444,0.347222222222222,0,0,0.694444444444444,0,2.08333333333333,9.72222222222222,0,0,0,0,0,0,0,1.73611111111111,0,0,0,0,0,0,1.38888888888889,0.347222222222222,0,0,0,0.347222222222222,0,0,0,1.04166666666667,0,0,0,0,25.3472222222222,0,0,0,3.125,14.5833333333333,10.0694444444444,0,0,2.43055555555556,0,0,0,0,0,0,0,1.73611111111111,0.347222222222222,1.04166666666667,0,0,0,0,0,0.347222222222222,0,0,0.694444444444444,0,0,0,0,0.694444444444444,0,0,0,0,0,0,0,0,0,0,17.3611111111111,2.08333333333333,0,0,0,0,0,0,0,300,288
8525,"TAU-00492",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.27280312,-169.48344871,"Forereef","Deep",0,0.746268656716418,0,0,0,0,0.373134328358209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23880597014925,0,0.373134328358209,0.746268656716418,0,0,0,0,2.23880597014925,0,0,0,0,0,0,3.73134328358209,0,0,0,0,0.373134328358209,0,0,0,0,0,0.373134328358209,0,0,33.955223880597,0,0,0,0,19.0298507462687,8.2089552238806,0,0,0.373134328358209,0.373134328358209,0.746268656716418,0,0,0,0,0,0,0,0.373134328358209,0,0,0,0,0.373134328358209,0.746268656716418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5074626865672,1.11940298507463,0,0,0,0,0,0,0,300,268
8526,"TAU-00499",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.22406848,-169.51954178,"Forereef","Mid",0,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.357142857142857,0,0,0,0,0,0,0,2.14285714285714,0,0,0,0,0,0,0,0.357142857142857,0,0,0,0,2.5,0,0,0,0,1.78571428571429,1.07142857142857,0,0,0,0,0,0,1.07142857142857,0.357142857142857,0,0,0,0,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0,0,0,0,0,71.7857142857143,0,0,1.42857142857143,0,0,0,0,0,300,280
8527,"TAU-00484",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.21900832,-169.51427107,"Forereef","Shallow",0,0.340136054421769,0,0,0,0,0.680272108843537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,0,0,0,22.108843537415,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,1.02040816326531,0,0,0,0,5.10204081632653,5.78231292517007,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0.340136054421769,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70068027210884,0,0,0,0,0,0,0,0.340136054421769,60.2040816326531,0.340136054421769,0,0.680272108843537,0,0,0,0,0,300,294
8528,"TAU-00470",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.22991117,-169.51962518,"Forereef","Deep",0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,6.8259385665529,0,0,0,0,1.70648464163823,1.36518771331058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68259385665529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70648464163823,0,0.341296928327645,0,0,83.2764505119454,2.73037542662116,0,0,0,0,0,0,0,300,293
8529,"TAU-00479",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.24402906,-169.50942775,"Forereef","Deep",0,0.719424460431655,0,0,0,0,0.359712230215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43884892086331,0.359712230215827,0,0,0,0,0,0,0,3.9568345323741,0,0,0,0,0,0,0,1.07913669064748,0,0,0,0,0,0,0,0,0,0.359712230215827,0,0,12.2302158273381,1.07913669064748,0,0,0,15.8273381294964,7.19424460431655,0,0,0.359712230215827,0.359712230215827,0.719424460431655,0,0,0,0,0,0,0,1.79856115107914,0,0,0,0,0,0,0,0,0.359712230215827,0,0,0,0,0,1.07913669064748,1.07913669064748,3.59712230215827,0,0,5.03597122302158,0,0,0,0.359712230215827,32.0143884892086,8.63309352517986,0,0,0,0,0,0,0,300,278
8530,"TAU-00508",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_SANCTUARY",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.26974993,-169.49630303,"Forereef","Deep",0,1.43884892086331,0,0.359712230215827,0,0,0.719424460431655,0,0,0,0,0,0,0,0,0.359712230215827,0,0,0,0,0,0,0.719424460431655,0,0,0,0.359712230215827,0,0,0,0,7.19424460431655,0,0,0,0,0,0,0,0.719424460431655,0,0,0,0,0,0,0,0,0,0,0,0,6.47482014388489,0,0,0,0,2.87769784172662,10.0719424460432,0,0,2.51798561151079,0.719424460431655,0.359712230215827,0,0,0,0,0,0,0,2.51798561151079,0,0,0,1.07913669064748,0,2.15827338129496,0,0,0.359712230215827,0,0,0,0,0,0,0.359712230215827,2.15827338129496,0,0,8.99280575539568,0,0,0,1.43884892086331,44.2446043165468,1.79856115107914,0,0,0,0,0,0,0,300,278
8531,"TAU-00515",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_SANCTUARY",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.26539738,-169.49841569,"Forereef","Mid",0,6.40569395017794,0,0,0,0,3.91459074733096,0,0,0,0,0,0,0,0,0,0.355871886120996,0,0,0,0.711743772241993,0,3.20284697508897,0.355871886120996,0,0,0,0,0,0,0,8.54092526690392,0,0,0,0,0,0,0.711743772241993,0.711743772241993,0,0,0,0,0,0,0,0,0,0.355871886120996,0,0,17.4377224199288,0,0,0,0,6.76156583629893,7.47330960854092,0,0,0,0,0,0,0,1.06761565836299,0,0,0.355871886120996,0,4.98220640569395,0,0,0,0,0.355871886120996,0.711743772241993,0,0,0.711743772241993,0,0,0,0,2.13523131672598,0,0,0,0,0,0,0,0.355871886120996,0,14.2348754448399,17.7935943060498,0.355871886120996,0,0,0,0,0,0,0,300,281
8532,"TAU-00516",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_SANCTUARY",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.25880702,-169.50097678,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638977635782748,0,0,0,0,0,0,0,0,0.319488817891374,0,0,0,0,0,0,0.638977635782748,0.638977635782748,0,0,0,0,0,0,0,0.319488817891374,0,0.319488817891374,0,0,6.0702875399361,0,0,0,0,1.91693290734824,0.319488817891374,0,0,0,0,0.319488817891374,0,0,0,0,0,0,0,0.958466453674121,0,0,0,0,0.319488817891374,0,0,0,0,0,0,0,0,0.319488817891374,0,0,0,0,0,15.0159744408946,0,0,0,1.91693290734824,58.4664536741214,11.1821086261981,0,0.319488817891374,0,0,0,0,0,330,313
8533,"TAU-00491",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.24836275,-169.50465149,"Forereef","Mid",0,1.76056338028169,0,1.05633802816901,0,0,11.6197183098592,0,0,0,0,0,0,0,0,0,1.05633802816901,0.704225352112676,0,0,0,0,0,0,0,0,1.40845070422535,0,0,0,0,25.3521126760563,0,0,0,0,0,0,0.704225352112676,0.704225352112676,0,0,0,0,0,0,0,0,0,0,0,0,5.28169014084507,0,0,0,0,1.40845070422535,11.6197183098592,0,0,0,0,0,0,0,0,0,0,0,0,5.98591549295775,0,0,0,0,0.352112676056338,0,0,0,0,0,0,0,0,1.40845070422535,0,0.352112676056338,0,0,0,0,0,0.352112676056338,0,11.2676056338028,16.5492957746479,1.05633802816901,0,0,0,0,0,0,0,300,284
8534,"TAU-00511",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.23973886,-169.51411458,"Forereef","Mid",0,2.16049382716049,0,0.308641975308642,0,0,7.40740740740741,0,0,0,0,0,0,0,0,0,0,0.308641975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9382716049383,0,0,0,0,0,0,0.617283950617284,0.617283950617284,0,0,0,0,0,0,0,0,0,1.23456790123457,0,0,15.4320987654321,0,0,0,0,3.7037037037037,11.4197530864198,0,0,0,0,0,0,0,0.308641975308642,0,0,0,0.617283950617284,2.16049382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308641975308642,0,0.308641975308642,0,0,0,0,0,0,0.308641975308642,0,22.8395061728395,0,0,0,0,0,0,0,0,330,324
8535,"TAU-00457",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.23352377,-169.51744177,"Forereef","Shallow",0,9.15492957746479,0,1.05633802816901,0,0,1.76056338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352112676056338,0,0,0,0.352112676056338,0,0.704225352112676,0,0,0,0,28.169014084507,0,0,0,0,0,0,0.704225352112676,0.704225352112676,0,0,0,0,0,0,0,0,0,0.352112676056338,0,0,9.85915492957746,0,0,0,0,3.52112676056338,9.15492957746479,0,0,0,0,0,0,0,0.352112676056338,0,0,0,1.05633802816901,2.46478873239437,0,0,0,0,0.352112676056338,0,0,0,0,0,0,0,0,0,0,0.352112676056338,0,0,0,0,0,0,0,0.352112676056338,29.2253521126761,0,0,0,0,0,0,0,0,300,284
8536,"TAU-00722",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_SANCTUARY",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.264312,-169.499606,"Forereef","Deep",0,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0,0,0,0,0,0.714285714285714,0,0,0,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0,4.64285714285714,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0,8.57142857142857,0.714285714285714,0,0,0,7.5,3.21428571428571,0,0,0,1.07142857142857,0.714285714285714,0,0,0,0,0,0,0,1.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42857142857143,0,0,0,0.714285714285714,63.9285714285714,2.85714285714286,0,0,0,0,0,0,0,300,280
8537,"TAU-00625",2015,"3/24/2015","HA1501","2015","AS_SANCTUARY","TAU_OPEN",0,"-1",0,"CNET","SAMOA","Tau",0,0,-14.226333,-169.518639,"Forereef","Mid",0,0.340136054421769,0,0,0,0,20.4081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,0,0,3.74149659863946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,2.38095238095238,4.42176870748299,0,0,0,0,0,0,0,0.680272108843537,0,0,0,0,3.40136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,4.08163265306122,0,0,0,0.340136054421769,58.1632653061224,0,0,0,0,0,0,0,0,300,294
